cms_provider_number,fiscal_year,manual_review_decision,manual_fips,manual_county_name,manual_geocode_confidence,manual_review_note,acceptance_source,acceptance_action,accepted_at,external_manual_rank,provider_year_key,provider_name,state_abbr,street_address,city,zip5,external_manual_lane,reviewer_decision,manual_geocode_source,manual_geocode_match_type,reviewed_by,reviewed_at,acceptance_status,acceptance_issue,production_model_rank_or_dashboard_change
390104,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,107,390104__2024,UPMC KANE,PA,4372 ROUTE 6,KANE,16735,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
011306,2024,assign_county,01111,"Randolph County, Alabama",0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned Randolph County, Alabama (01111) for provider 011306 fiscal year 2024 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports Randolph County, Alabama (01111) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 1032 N MAIN ST, WEDOWEE, AL, 36278.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,108,011306__2024,TANNER MEDICAL CENTER ALABAMA INC.,AL,1032 MAIN STREET SOUTH,WEDOWEE,36278,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
241301,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,109,241301__2024,LAKEWOOD HEALTH CENTER,MN,600 MAIN AVENUE S,BAUDETTE,56623,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
171357,2023,assign_county,20115,"Marion County, Kansas",0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned Marion County, Kansas (20115) for provider 171357 fiscal year 2023 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports Marion County, Kansas (20115) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 101 INDUSTRIAL RD, HILLSBORO, KS, 67063.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,110,171357__2023,HILLSBORO COMMUNITY HOSPITAL,KS,101 INDUSTRIAL BLVD,HILLSBORO,67063,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
371331,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,111,371331__2023,DRUMRIGHT REGIONAL HOSPITAL,OK,610 WEST BYPASS,DRUMRIGHT,74030,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
371303,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,112,371303__2024,ROGER MILLS MEMORIAL HOSPITAL,OK,501 SOUTH LL MALES AVENUE,CHEYENNE,73628,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
521300,2024,assign_county,55125,"Vilas County, Wisconsin",0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned Vilas County, Wisconsin (55125) for provider 521300 fiscal year 2024 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports Vilas County, Wisconsin (55125) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 201 E HOSPITAL RD, EAGLE RIVER, WI, 54521.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,113,521300__2024,ASPIRUS EAGLE RIVER HOSPITAL,WI,201 HOSPITAL ROAD,EAGLE RIVER,54521,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
670285,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,114,670285__2023,KINGWOOD EMERGENCY HOSPITAL,TX,23330 HIGHWAY 59 N,KINGWOOD,77339,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
014006,2023,assign_county,01055,"Etowah County, Alabama",0.8900,Held by strict Census context review: matched_address_lacks_city_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,115,014006__2023,MOUNTAIN VIEW HOSPITAL,AL,3001 SCENIC HWY,GADSEN,35904,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: matched_address_lacks_city_support.,False
194118,2023,assign_county,22079,"Rapides Parish, Louisiana",0.8900,Held by strict Census context review: street_token_support_missing.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,116,194118__2023,MERCY BEHAVIORAL HOSPITAL,LA,2810 US HIGHWAY 71 S,LECOMPTE,71346,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: street_token_support_missing.,False
244016,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,117,244016__2023,PRAIRIECARE,MN,9400 ZANE AVE N,BROOKLYN PARK,55443,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
