fips,county_name,state,overall_rank,opportunity_score,wave3_overlay_rank,wave3_overlay_score,wave3_overlay_adjustment,wave3_net_support,wave3_support_score,wave3_brake_score,wave3_supports,wave3_brakes,wave3_structural_summary
54091,"Taylor County, West Virginia",WV,690,58.87537679930781,658,59.2071791782252,0.3318023789173984,0.22120158594493228,0.6217199519077095,0.4005183659627772,fragility/support balance is strong (0.683); scarcity/amenity balance is strong (0.670); optionality is moderate (0.641),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: fragility/support balance is strong (0.683); scarcity/amenity balance is strong (0.670); optionality is moderate (0.641). Brakes: no major structural brakes flagged.
39163,"Vinton County, Ohio",OH,691,58.872675415977945,706,58.839526506887246,-0.03314890909069945,-0.022099272727132968,0.5296490134282967,0.5517482861554297,optionality is moderate (0.625); scarcity/amenity balance is moderate (0.623),constraint pressure is heavy (0.716); constraint complexity is moderate (0.584),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.625); scarcity/amenity balance is moderate (0.623). Brakes: constraint pressure is heavy (0.716); constraint complexity is moderate (0.584).
21179,"Nelson County, Kentucky",KY,692,58.86238831802337,692,59.01180561067142,0.14941729264805445,0.0996115284320363,0.5175602366023894,0.41794870817035307,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
26079,"Kalkaska County, Michigan",MI,693,58.861317803974664,710,58.81266209656971,-0.04865570740495129,-0.032437138269967525,0.5179350166507228,0.5503721549206904,no major structural supports flagged,wetlands constraint is heavy (0.684); constraint pressure is moderate (0.639),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.684); constraint pressure is moderate (0.639).
20053,"Ellsworth County, Kansas",KS,694,58.859908608701964,689,59.03258014176324,0.17267153306127703,0.11511435537418468,0.5720241175170866,0.4569097621429019,optionality is strong (0.695),fragility pressure is moderate (0.595),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is strong (0.695). Brakes: fragility pressure is moderate (0.595).
20083,"Hodgeman County, Kansas",KS,695,58.847225284604534,671,59.117772655560344,0.2705473709558123,0.18036491397054155,0.48091656431905105,0.3005516503485095,developability is moderate (0.661); fragility/support balance is moderate (0.629),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: developability is moderate (0.661); fragility/support balance is moderate (0.629). Brakes: no major structural brakes flagged.
55087,"Outagamie County, Wisconsin",WI,696,58.81365030934115,732,58.59985596064793,-0.21379434869322098,-0.14252956579548065,0.46365864271300977,0.6061882085084904,no major structural supports flagged,wetlands constraint is heavy (0.750); constraint pressure is moderate (0.599); constraint complexity is moderate (0.561),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.750); constraint pressure is moderate (0.599); constraint complexity is moderate (0.561).
54095,"Tyler County, West Virginia",WV,697,58.81274719873096,674,59.11186035521524,0.2991131564842813,0.19940877098952087,0.5841183815560612,0.38470961056654035,fragility/support balance is moderate (0.663); optionality is moderate (0.630),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: fragility/support balance is moderate (0.663); optionality is moderate (0.630). Brakes: no major structural brakes flagged.
21173,"Montgomery County, Kentucky",KY,698,58.78123045709702,700,58.889240342426305,0.10800988532928515,0.07200659021952344,0.44169468190368805,0.3696880916841646,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
36033,"Franklin County, New York",NY,699,58.777437804863034,715,58.761819978996535,-0.015617825866496515,-0.010411883910997677,0.5802421044503026,0.5906539883613002,scarcity/amenity balance is strong (0.817); site-thesis support is moderate (0.607),constraint pressure is heavy (0.721); wetlands constraint is heavy (0.708); constraint complexity is moderate (0.566),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.817); site-thesis support is moderate (0.607). Brakes: constraint pressure is heavy (0.721); wetlands constraint is heavy (0.708); constraint complexity is moderate (0.566).
54099,"Wayne County, West Virginia",WV,700,58.76898378441605,681,59.08461595279483,0.3156321683787743,0.21042144558584952,0.6370179933405756,0.4265965477547261,optionality is strong (0.696); scarcity/amenity balance is strong (0.693); fragility/support balance is moderate (0.630),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is strong (0.696); scarcity/amenity balance is strong (0.693); fragility/support balance is moderate (0.630). Brakes: no major structural brakes flagged.
21067,"Fayette County, Kentucky",KY,701,58.76885216749827,678,59.09520201707923,0.32634984958096125,0.21756656638730748,0.5958314656040471,0.3782648992167396,optionality is strong (0.672); fragility/support balance is moderate (0.646),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: optionality is strong (0.672); fragility/support balance is moderate (0.646). Brakes: no major structural brakes flagged.
51157,"Rappahannock County, Virginia",VA,702,58.76845787161377,673,59.11463427451366,0.34617640289989016,0.2307842685999268,0.6171983471857534,0.3864140785858266,optionality is moderate (0.655); scarcity/amenity balance is moderate (0.645); fragility/support balance is moderate (0.616),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: optionality is moderate (0.655); scarcity/amenity balance is moderate (0.645); fragility/support balance is moderate (0.616). Brakes: no major structural brakes flagged.
51053,"Dinwiddie County, Virginia",VA,703,58.76219838163435,736,58.567637964510645,-0.19456041712370628,-0.12970694474913752,0.41265457316324633,0.5423615179123839,no major structural supports flagged,wetlands constraint is moderate (0.595),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is moderate (0.595).
54035,"Jackson County, West Virginia",WV,704,58.7521128611218,687,59.04045386973159,0.2883410086097946,0.1922273390731964,0.5925169795920073,0.40028964051881094,fragility/support balance is moderate (0.655); optionality is moderate (0.653),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: fragility/support balance is moderate (0.655); optionality is moderate (0.653). Brakes: no major structural brakes flagged.
37123,"Montgomery County, North Carolina",NC,705,58.73664803733088,696,58.94431909474322,0.20767105741234285,0.13844737160822856,0.6178010217135785,0.47935365010534997,scarcity/amenity balance is strong (0.681); optionality is moderate (0.666); fragility/support balance is moderate (0.629),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.681); optionality is moderate (0.666); fragility/support balance is moderate (0.629). Brakes: no major structural brakes flagged.
56025,"Natrona County, Wyoming",WY,706,58.732848556172016,665,59.16257446536097,0.42972590918895304,0.286483939459302,0.6727917973815937,0.38630785792229166,fragility/support balance is strong (0.721); optionality is strong (0.697); site-thesis support is strong (0.692),no major structural brakes flagged,Wave 3 support is strong; structural brakes are light. Supports: fragility/support balance is strong (0.721); optionality is strong (0.697); site-thesis support is strong (0.692). Brakes: no major structural brakes flagged.
13127,"Glynn County, Georgia",GA,707,58.7262176441462,769,58.23647655631104,-0.4897410878351654,-0.32649405855677693,0.481621255271763,0.80811531382854,scarcity/amenity balance is strong (0.795),fragility pressure is heavy (0.971); wetlands constraint is heavy (0.954); constraint complexity is heavy (0.742),Wave 3 support is moderate; structural brakes are heavy. Supports: scarcity/amenity balance is strong (0.795). Brakes: fragility pressure is heavy (0.971); wetlands constraint is heavy (0.954); constraint complexity is heavy (0.742).
45085,"Sumter County, South Carolina",SC,708,58.72489646305295,765,58.27771308652818,-0.4471833765247669,-0.2981222510165113,0.45389164900857565,0.752013900025087,scarcity/amenity balance is moderate (0.669),fragility pressure is heavy (0.857); wetlands constraint is heavy (0.790); constraint complexity is heavy (0.726),Wave 3 support is moderate; structural brakes are heavy. Supports: scarcity/amenity balance is moderate (0.669). Brakes: fragility pressure is heavy (0.857); wetlands constraint is heavy (0.790); constraint complexity is heavy (0.726).
54019,"Fayette County, West Virginia",WV,709,58.702939657105304,669,59.12856573779828,0.42562608069298036,0.2837507204619869,0.6560365770781083,0.37228585661612135,scarcity/amenity balance is strong (0.719); fragility/support balance is strong (0.687); optionality is moderate (0.666),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: scarcity/amenity balance is strong (0.719); fragility/support balance is strong (0.687); optionality is moderate (0.666). Brakes: no major structural brakes flagged.
51750,"Radford city, Virginia",VA,710,58.68511932966751,697,58.91461990596564,0.229500576298128,0.153000384198752,0.5250815265117159,0.3720811423129639,fragility/support balance is strong (0.715),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: fragility/support balance is strong (0.715). Brakes: no major structural brakes flagged.
01039,"Covington County, Alabama",AL,711,58.67966051579225,721,58.69712967193955,0.01746915614730099,0.01164610409820066,0.556754941221782,0.5451088371235814,optionality is moderate (0.623); site-thesis support is moderate (0.603),wetlands constraint is moderate (0.625); fragility pressure is moderate (0.561),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.623); site-thesis support is moderate (0.603). Brakes: wetlands constraint is moderate (0.625); fragility pressure is moderate (0.561).
